question_id,paragraph_id,answers
44049,[9405],['other regional conductors']
44050,[],[]
44051,[],[]
44052,[],[]
44053,[],[]
44054,[],[]
44055,[],[]
44056,[],[]
44057,[],[]
44058,[9406],['The Song Spinners']
44059,[9406],['The Hi-Los and the Four Freshmen']
44060,[9406],"['""Only You""']"
44061,[9406],['the success of Top 40 recordings']
44062,[],[]
44063,[],[]
44064,[],[]
44065,[],[]
44066,[],[]
44067,[],[]
44068,[],[]
44069,[],[]
44070,[],[]
44071,[9407],['vocal percussion']
44072,[9407],['chordal or polyphonic accompaniment']
44073,[],[]
44074,[],[]
44075,[],[]
44076,[],[]
44077,[],[]
44078,[],[]
44079,[],[]
44080,[9408],['four']
44081,[9408],['Avenue X']
44082,[9408],['the 1960s']
44083,[9408],['77']
44084,[],[]
44085,[],[]
44086,[],[]
44087,[],[]
44088,[],[]
44089,[],[]
44090,[9409],['Stoneham Theatre']
44091,[9409],['Altar Boyz and The 25th Annual Putnam County Spelling Bee.']
44092,[9409],['October']
44093,[],[]
44094,[],[]
44095,[],[]
44096,[],[]
44097,[9410],['the New York City subway system']
44098,[9410],['four']
44099,[],[]
44100,[],[]
44101,[],[]
44102,[9411],['Barbershop Harmony Society']
44103,[9411],"['over 22,000']"
44104,[9411],['African Americans']
44105,[9411],['S.P.E.B.S.Q.S.A']
44106,[],[]
44107,[],[]
44108,[],[]
44109,[],[]
44110,[],[]
44111,[9412],['Sweet Adelines']
44112,[9412],['1991']
44113,[9412],"['nearly 25,000']"
44114,[9412],"['Tulsa, Oklahoma']"
44115,[9412],['1953']
44116,[],[]
44117,[],[]
44118,[9413],['Eric Ericson']
44119,[9413],"[""Adolf Fredrik's Music School""]"
44120,[],[]
44121,[],[]
44122,[],[]
44123,[],[]
44124,[9414],['RPI Glee Club']
44125,[9414],['Cole Porter']
44126,[],[]
44127,[],[]
44128,[9415],['Penn Masala']
44129,[9415],['South Asians']
44130,[9415],['Anahat']
44131,[9415],['Maize Mirchi']
44132,[9416],['Harmony Sweepstakes']
44133,[9416],['a recording contract with Epic Records/Sony Music']
44134,[9416],['Nota']
44135,[9416],['Puerto Rico']
44136,[],[]
44137,[],[]
44138,[],[]
44139,[],[]
44140,[],[]
44141,[9417],['emulate instrumentation']
44142,[9417],['The Mills Brothers']
44143,[9417],['The New Addams Family']
44144,[],[]
44145,[],[]
44146,[9418],['a four-track recorder']
44147,[9418],['Toyota']
44148,[9418],['YouTube']
44149,[],[]
44150,[],[]
44151,[],[]
44152,[9419],['Ordo Praedicatorum']
44153,[9419],['Pope Honorius III']
44154,[9419],['Saint Dominic de Guzman']
44155,[],[]
44156,[],[]
44157,[],[]
44158,[],[]
44159,[9420],['to combat heresy']
44160,[9420],['Master of the Order']
44161,[9420],['Bruno Cadoré']
44162,[9420],['its intellectual tradition']
44163,[],[]
44164,[],[]
44165,[],[]
44166,[],[]
44167,[9421],['Men of God']
44168,[9421],['two']
44169,[9421],['Francis of Assisi']
44170,[9421],['the Friars Preachers']
44171,[],[]
44172,[],[]
44173,[],[]
44174,[],[]
44175,[9422],['the Benedictines']
44176,[9422],['farms']
44177,[9422],['by begging']
44178,[],[]
44179,[],[]
44180,[9423],['with loyalty to learning and virtue']
44181,[9423],['nuns']
44182,[9423],['England']
44183,[9423],"['a ""mixed"" spirituality']"
44184,[],[]
44185,[],[]
44186,[],[]
44187,[],[]
44188,[9424],['theology']
44189,[9424],['to help his neighbors']
44190,[9424],['twenty-five']
44191,[9424],['St. Augustine']
44192,[],[]
44193,[],[]
44194,[9425],['Prior Diego de Acebo']
44195,[9425],['monarchy of Spain']
44196,[9425],['1209–1229']
44197,[9426],['with an offensive amount of pomp and ceremony']
44198,[9426],['the Cathars']
44199,[9426],['in a state of self-sacrifice']
44200,[9426],['a strong leader']
44201,[9426],['the Albigensians']
44202,[],[]
44203,[],[]
44204,[],[]
44205,[],[]
44206,[9427],['1206']
44207,[9427],['Albigensian']
44208,[9427],['Dominican nuns']
44209,[],[]
44210,[],[]
44211,[],[]
44212,[],[]
44213,[9428],['Jordan of Saxony']
44214,[],[]
44215,[],[]
44216,[9429],['Palencia']
44217,[9429],['the Manicheans']
44218,[9429],['Paris']
44219,[9429],['Matthew of Paris']
44220,[],[]
44221,[],[]
44222,[],[]
44223,[9430],['the ancient Roman basilica of Santa Sabina']
44224,[9430],"['the Pontifical University of Saint Thomas Aquinas, Angelicum']"
44225,[],[]
44226,[],[]
44227,[],[]
44228,[9431],['Oxford']
44229,[9431],['Thomas Aquinas']
44230,[9431],['Pope Gregory IX']
44231,[],[]
44232,[],[]
44233,[],[]
44234,[],[]
44235,[9432],['German mysticism']
44236,[9432],['the Netherlands']
44237,[],[]
44238,[],[]
44239,[],[]
44240,[9433],['the Renaissance']
44241,[9433],['pagan tendencies']
44242,[9433],['Cologne']
44243,[9433],['Matteo Bandello']
44244,[],[]
44245,[],[]
44246,[9434],['500']
44247,[9434],['6058']
44248,[9434],['2013']
44249,[9434],['917']
44250,[],[]
44251,[],[]
44252,[],[]
44253,[],[]
44254,[9435],['Jean-Baptiste Henri Lacordaire']
44255,[9435],['1850']
44256,[9435],['master general']
44257,[],[]
44258,[],[]
44259,[9436],['Père Lacordaire']
44260,[9436],['Thomas Etourneau']
44261,[],[]
44262,[],[]
44263,[],[]
44264,[9437],['250']
44265,[9437],['Pontifical University of Saint Thomas Aquinas']
44266,[9437],['Père Thomas Coconnier']
44267,[],[]
44268,[],[]
44269,[],[]
44270,[],[]
44271,[9438],['share the mission and charism of the Dominican Family']
44272,[9438],['Christian women and men']
44273,[9438],['charism']
44274,[9438],"['to praise, to bless, to preach']"
44275,[],[]
44276,[],[]
44277,[],[]
44278,[],[]
44279,[9439],['charity']
44280,[9439],['learning']
44281,[9439],['charity']
44282,[9439],['England']
44283,[],[]
44284,[],[]
44285,[],[]
44286,[9440],['relationship with God']
44287,[9440],['sing']
44288,[9440],['poor sinners']
44289,[9440],['carry money']
44290,[],[]
44291,[],[]
44292,[],[]
44293,[],[]
44294,[9441],['to assist those searching for the truth']
44295,[9441],['gospel of Christ']
44296,[9441],['a man of prayer']
44297,[],[]
44298,[],[]
44299,[],[]
44300,[],[]
44301,[9442],['1254 to 1263']
44302,[9442],['the sisters in the order were given official membership']
44303,[9442],['languages']
44304,[9442],['Arabic']
44305,[],[]
44306,[],[]
44307,[],[]
44308,[],[]
44309,[9443],['miracles']
44310,[9443],['good will']
44311,[9443],['sad']
44312,[],[]
44313,[],[]
44314,[],[]
44315,[],[]
44316,[],[]
44317,[],[]
44318,[],[]
44319,[9445],['medieval']
44320,[9445],['his study of Dionysus the Areopagite']
44321,[9445],['Mysticism']
44322,[9445],['German mysticism']
44323,[],[]
44324,[9446],['positive knowledge of God is possible']
44325,[9446],['Dionysus']
44326,[9446],['state what God is not']
44327,[9446],['absolutely']
44328,[],[]
44329,[],[]
44330,[],[]
44331,[],[]
44332,[9447],['imperfect']
44333,[9447],['The soul']
44334,[],[]
44335,[],[]
44336,[9448],['Meekness']
44337,[9448],['God/Christ']
44338,[9448],['manifestation of the pure love of Christ']
44339,[9448],['the One']
44340,[],[]
44341,[],[]
44342,[],[]
44343,[9449],['to emulate the moral life of Christ more completely']
44344,[9449],['a union with the Creator']
44345,[],[]
44346,[],[]
44347,[],[]
44348,[],[]
44349,[9450],['Hebrew Bible']
44350,[9450],['Bible']
44351,[9450],['Albertus Magnus']
44352,[9450],['Jewish and early Christian writings']
44353,[],[]
44354,[],[]
44355,[],[]
44356,[9451],['female Dominican houses']
44357,[9451],['Prouille']
44358,[9451],['seventy-four']
44359,[],[]
44360,[],[]
44361,[],[]
44362,[],[]
44363,[9452],['friars']
44364,[9452],['teachers']
44365,[],[]
44366,[],[]
44367,[],[]
44368,[9453],['black']
44369,[9453],['the Constitutions of Montargis Priory']
44370,[9453],['Speak']
44371,[9453],['intellectual abilities']
44372,[],[]
44373,[],[]
44374,[],[]
44375,[9454],['preach among the people']
44376,[9454],['Margarette Reglerin']
44377,[9454],['Nuremberg']
44378,[9454],['Strassburg monastery of St. Margaret']
44379,[],[]
44380,[],[]
44381,[],[]
44382,[],[]
44383,[9455],"[""Suso's Little Book of Eternal Wisdom""]"
44384,[],[]
44385,[],[]
44386,[],[]
44387,[],[]
44388,[],[]
44389,[],[]
44390,[],[]
44391,[],[]
44392,[9457],['Oxford']
44393,[9457],['natural philosophy']
44394,[9457],['theology']
44395,[],[]
44396,[],[]
44397,[],[]
44398,[9458],"[""it emulated the moral essence of Christ's life""]"
44399,[9458],"[""one's personal relationship with God""]"
44400,[],[]
44401,[],[]
44402,[],[]
44403,[],[]
44404,[9459],['knowledge of divinity']
44405,[9459],['faith']
44406,[],[]
44407,[],[]
44408,[],[]
44409,[],[]
44410,[9460],['through an imitation of His life']
44411,[9460],['Christ']
44412,[9460],['emulation of the moral actions and attitudes that Jesus demonstrated in His earthly ministry']
44413,[9460],"[""the moral values that the events in Christ's life exemplified""]"
44414,[9460],['progressive']
44415,[],[]
44416,[],[]
44417,[],[]
44418,[],[]
44419,[],[]
44420,[9461],['the stigmata']
44421,[9461],['love']
44422,[],[]
44423,[],[]
44424,[],[]
44425,[],[]
44426,[9462],['moral implications of image-bearing']
44427,[],[]
44428,[],[]
44429,[9463],['ten']
44430,[9463],['boarding school']
44431,[9463],['four']
44432,[9463],"['up to £11,478']"
44433,[],[]
44434,[],[]
44435,[],[]
44436,[],[]
44437,[],[]
44438,[9464],['19']
44439,[9464],['free of charge']
44440,[9464],['Maidenhead in Berkshire']
44441,[9464],['around £15 million']
44442,[],[]
44443,[],[]
44444,[],[]
44445,[],[]
44446,[9465],['63']
44447,[9465],"['raise pupil achievement, improve pupil self-esteem, raise pupil aspirations and improve professional practice across the schools']"
44448,[9465],['choral and English language courses']
44449,[],[]
44450,[],[]
44451,[],[]
44452,[9466],['training facilities']
44453,[9466],"['400,000 visitors during the Games period (around 30,000 per day)']"
44454,[],[]
44455,[],[]
44456,[],[]
44457,[],[]
44458,[],[]
44459,[9467],['William Waynflete']
44460,[9467],['1441 and 1460']
44461,[],[]
44462,[],[]
44463,[],[]
44464,[],[]
44465,[9468],['Roger Lupton']
44466,[9468],"['Parlour, Election Hall, and Election Chamber']"
44467,[9468],"['the big gate-house in the west range of the cloisters, fronting School Yard']"
44468,[],[]
44469,[],[]
44470,[],[]
44471,[9469],['Duke of Wellington']
44472,[9469],['1781 to 1784']
44473,[9469],['the manly character induced by games and sport']
44474,[],[]
44475,[],[]
44476,[9470],['59 Club']
44477,[9470],['familiarize privileged schoolboys with social conditions in deprived areas']
44478,[9470],['district of Hackney Wick in east London']
44479,[],[]
44480,[],[]
44481,[],[]
44482,[],[]
44483,[9471],['Etonians who had died in the Boer War']
44484,[9471],['A bomb']
44485,[9471],['Evie Hone']
44486,[],[]
44487,[],[]
44488,[],[]
44489,[9472],"[""applicant's father being British by birth""]"
44490,[9472],"['""suspected a whiff of anti-semitism""']"
44491,[],[]
44492,[],[]
44493,[],[]
44494,[9473],['the school was founded by King Henry VI']
44495,[9473],['seventy']
44496,[],[]
44497,[],[]
44498,[],[]
44499,[9474],['Oppidans']
44500,[9474],['the teacher who lives in the house and manages the pupils in it']
44501,[],[]
44502,[],[]
44503,[],[]
44504,[],[]
44505,[],[]
44506,[9475],['Oppidan Scholars']
44507,[9475],['consistently performing with distinction in School and external examinations']
44508,[9475],['either three distinctions in a row or four throughout his career']
44509,[],[]
44510,[],[]
44511,[],[]
44512,[],[]
44513,[9476],"[""Godolphin House, Jourdelay's""]"
44514,[9476],"['Hawtrey House, Durnford House']"
44515,[9476],"[""Godolphin House, Jourdelay's""]"
44516,[],[]
44517,[],[]
44518,[],[]
44519,[],[]
44520,[],[]
44521,[9478],['Members of the teaching staff']
44522,[9478],['when teaching']
44523,[9478],"['""divisions"", or ""divs""']"
44524,[],[]
44525,[],[]
44526,[],[]
44527,[],[]
44528,[9480],['tutor']
44529,[9480],['House Master']
44530,[9480],['Henry Woodyer']
44531,[9480],['separate']
44532,[],[]
44533,[9481],['Rous']
44534,[],[]
44535,[],[]
44536,[9482],['Tomline and Russell']
44537,[9482],"['painting, sculpture, ceramics, playing musical instruments, musical composition, declamation, silverwork, and design']"
44538,[9482],['internal']
44539,[],[]
44540,[],[]
44541,[],[]
44542,[],[]
44543,[],[]
44544,[9483],['individual ventures that show particular initiative']
44545,[],[]
44546,[],[]
44547,[],[]
44548,[9484],['If any boy produces an outstanding piece of work']
44549,[9484],['a card']
44550,[9484],"['House Master, tutor and division master']"
44551,[9484],['College Archives']
44552,[],[]
44553,[],[]
44554,[],[]
44555,[],[]
44556,[9485],"[""the boy's housemaster""]"
44557,[9485],['all his teachers']
44558,[9485],"[""the boy's housemaster and tutor""]"
44559,[9485],['sign for information']
44560,[],[]
44561,[9486],"['a ""run""']"
44562,[9486],['School Office']
44563,[9486],['typically three days']
44564,[9486],"['the ""Bill""']"
44565,[9486],['suspension']
44566,[],[]
44567,[],[]
44568,[],[]
44569,[9487],"['""Pop-Tanning""']"
44570,[9487],['the caning would cut the cloth to shreds']
44571,[],[]
44572,[],[]
44573,[],[]
44574,[9488],"['""Precentor""']"
44575,[9488],['Tim Johnson']
44576,[],[]
44577,[],[]
44578,[],[]
44579,[],[]
44580,[9489],['400']
44581,[9489],['Farrer']
44582,[9489],['about 8 or 9']
44583,[9489],"['not confined solely to one house, produced, directed and funded by Etonians']"
44584,[9489],['fully booked every night']
44585,[],[]
44586,[],[]
44587,[],[]
44588,[],[]
44589,[9490],['girls from surrounding schools']
44590,[9490],['Boys from the School']
44591,[9490],['Macbeth']
44592,[9490],"[""St George's, Ascot, St Mary's School Ascot, Windsor Girls' School and Heathfield St Mary's School""]"
44593,[],[]
44594,[],[]
44595,[],[]
44596,[],[]
44597,[9491],['the birthday of King George III']
44598,[9491],['the Wednesday before the first weekend of June']
44599,[],[]
44600,[],[]
44601,[9492],['substantial tax breaks']
44602,[9492],"['£1,945 per pupil per year']"
44603,[],[]
44604,[9493],['the National Lottery']
44605,[9493],['April 1999']
44606,[9493],['in return for exclusive use of the facilities during the daytime only']
44607,[9493],['30']
44608,[9493],['two']
44609,[],[]
44610,[],[]
44611,[],[]
44612,[9494],['Sarah Forsyth']
44613,[9494],"['secretly recorded conversations with both Prince Harry and her Head of Department, Ian Burke']"
44614,[9494],['the Head Master']
44615,[],[]
44616,[],[]
44617,[9495],['unfounded and irrelevant']
44618,[9495],['determine whether or not it was legitimate']
44619,[],[]
44620,[],[]
44621,[9496],['2005']
44622,[9496],"['£70,000, totalling around £3.5 million']"
44623,[9496],['a new charitable educational fund']
44624,[],[]
44625,[],[]
44626,[],[]
44627,[],[]
44628,[],[]
44629,[9497],"['£2,652']"
44630,[9497],['Common Agricultural Policy']
44631,[9497],['environmental improvements']
44632,[],[]
44633,[],[]
44634,[],[]
44635,[9498],['nine']
44636,[9498],['Wellington College']
44637,[],[]
44638,[],[]
44639,[9499],['400']
44640,[],[]
44641,[],[]
44642,[],[]
44643,[9500],['a video']
44644,[9500],['extremely seriously']
44645,[],[]
44646,[],[]
44647,[],[]
44648,[9501],['Roxbury Latin School']
44649,[9501],['Wotton house']
44650,[9501],['2005']
44651,[],[]
44652,[],[]
44653,[9502],['Prince Richard']
44654,[9502],['Ulster']
44655,[9502],['George Lascelles']
44656,[9502],"['Princess Mary, Princess Royal']"
44657,[],[]
44658,[],[]
44659,[],[]
44660,[9503],['John Gurdon']
44661,[9503],['Lawrence Oates']
44662,[9503],['Eton']
44663,[],[]
44664,[],[]
44665,[],[]
